Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
1.0-98,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,2.585107,2.585107
1.0-95,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT; Triton),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,8.196239,8.196239
1.0-99,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (MaxQ; TensorRT),NVIDIA Xavier NX,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,819.081956,819.081956
1.0-97,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Multiple Stream,streams,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,2368,2368
1.0-89,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 server,NVIDIA T4,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,129.627,129.627
1.0-81,Inspur,Available Cloud,NE5260M5,NVIDIA A100-PCIe,2,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,TensorRT 7.2; CUDA Version: 11.2,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,66783.9,66783.9
1.0-89,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 server,NVIDIA T4,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,1289.5,1289.5
1.0-91,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe-40GB,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,2.010144,2.010144
1.0-87,Krai,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),ArmNN v21.02 (Neon),Edge,v1.0,1,closed,Closed,False,,ResNet,edge,18.012,18.012
1.0-91,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe-40GB,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,0.288398,0.288398
1.0-99,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (MaxQ; TensorRT),NVIDIA Xavier NX,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,30.0308,30.0308
1.0-91,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe-40GB,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,49.8426,49.8426
1.0-97,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,1.781512,1.781512
1.0-108,NVIDIA,Preview,Gigabyte G482-Z54 (1x A30-MIG-1x1g.3gb; TensorRT),NVIDIA A30 (1x1g.3gb MIG),1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,BERT-99.0,edge,339.516,339.516
1.0-89,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 server,NVIDIA T4,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,153.003286,153.003286
1.0-109,NVIDIA,Preview,Gigabyte G482-Z54 (1x A30-MIG-1x1g.3gb; TensorRT; Triton),NVIDIA A30 (1x1g.3gb MIG),1,Inference,BERT-99.0,Single Stream,latency (ms),Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,BERT-99.0,edge,14.210247,14.210247
1.0-95,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT; Triton),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,6987.66,6987.66
1.0-109,NVIDIA,Preview,Gigabyte G482-Z54 (1x A30-MIG-1x1g.3gb; TensorRT; Triton),NVIDIA A30 (1x1g.3gb MIG),1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,9.287861,9.287861
1.0-86,Krai,Available Cloud,Raspberry Pi 4,, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP4,TFLite v2.4.1 (ruy),Edge,v1.0,1,closed,Closed,False,,ResNet,edge,606.294547,606.294547
1.0-80,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),NVIDIA T4,4,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,6.795877,6.795877
1.0-78,Centaur Technology,Available Cloud,Centaur Technology Reference Design v1.0D,Centaur Integrated AI Coprocessor (2.5GHz),1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Centaur Integrated x86 CPUs (2.5GHz),TensorFlow-Lite 2.2.0 + custom patches,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,1281.14,1281.14
1.0-96,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT; Triton),NVIDIA A100-SXM-80GB,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,38011.6,38011.6
1.0-107,NVIDIA,Preview,Supermicro 4029GP-TRT-OTO-28 (1x A10; TensorRT; Triton),NVIDIA A10,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,13287.4,13287.4
1.0-105,Inspur,Preview,NF5488A5 (Liquid cooling),NVIDIA A100-SXM-80GB,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.2,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,14227.2,14227.2
1.0-86,Krai,Available Cloud,Raspberry Pi 4,, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Arm Cortex-A72 MP4,TFLite v2.4.1 (ruy),Edge,v1.0,1,closed,Closed,False,,ResNet,edge,1.68745,1.68745
1.0-102,Supermicro,Available Cloud,Supermicro SBA-4119SG-X (1x A100-PCIe),NVIDIA A100-PCIe-40GB,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,AMD EPYC 7713,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,825.662,825.662
1.0-92,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,1.039319,1.039319
1.0-90,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT),NVIDIA A100-PCIe-40GB,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,48,48
1.0-87,Krai,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),ArmNN v21.02 (Neon),Edge,v1.0,1,closed,Closed,False,,ResNet,edge,68.50234,68.50234
1.0-111,NVIDIA,Preview,Gigabyte G482-Z54 (1x A30; TensorRT; Triton),NVIDIA A30,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.0,edge,29.5523,29.5523
1.0-89,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 server,NVIDIA T4,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,0.493117,0.493117
1.0-89,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 server,NVIDIA T4,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,7.44672,7.44672
1.0-94,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.0,edge,135.771445,135.771445
1.0-110,NVIDIA,Preview,Gigabyte G482-Z54 (1x A30; TensorRT),NVIDIA A30,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,6475.8,6475.8
1.0-76,Alibaba,Available Cloud,Alibaba Cloud Sinian Platform A100 (1x A100-SXM4-40GB),NVIDIA A100-SXM4-40GB,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8269CY CPU @ 2.50GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,0.486693,0.486693
1.0-99,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (MaxQ; TensorRT),NVIDIA Xavier NX,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,215.563,215.563
1.0-99,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (MaxQ; TensorRT),NVIDIA Xavier NX,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,BERT-99.0,edge,41.601,41.601
1.0-92,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,2071.51,2071.51
1.0-94,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,76.311397,76.311397
1.0-102,Supermicro,Available Cloud,Supermicro SBA-4119SG-X (1x A100-PCIe),NVIDIA A100-PCIe-40GB,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,AMD EPYC 7713,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,23.124488,23.124488
1.0-81,Inspur,Available Cloud,NE5260M5,NVIDIA A100-PCIe,2,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,TensorRT 7.2; CUDA Version: 11.2,Edge,v1.0,1,closed,Closed,False,,RNN-T,edge,23891.5,23891.5
1.0-100,Qualcomm,Available Cloud,AI Development Kit,QUALCOMM Cloud AI 100 DM.2e,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.3.14,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,31.703549,31.703549
1.0-96,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT; Triton),NVIDIA A100-SXM-80GB,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,985.518,985.518
1.0-99,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (MaxQ; TensorRT),NVIDIA Xavier NX,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,1087.68,1087.68
1.0-91,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe-40GB,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,28.881278,28.881278
1.0-106,NVIDIA,Preview,Supermicro 4029GP-TRT-OTO-28 (1x A10; TensorRT),NVIDIA A10,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,0.479614,0.479614
1.0-96,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT; Triton),NVIDIA A100-SXM-80GB,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,20.199843,20.199843
1.0-91,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe-40GB,1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.0,edge,28.492765,28.492765
1.0-83,Krai,Available Cloud,Firefly-RK3399 (firefly),Arm Mali-T860 MP4,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP2 (big); Arm Cortex-A53 MP4 (LITTLE),ArmNN v21.02 (OpenCL),Edge,v1.0,1,closed,Closed,False,,ResNet,edge,555.966181,555.966181
1.0-94,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,0.45346,0.45346
1.0-92,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,3D U-Net-99.9,edge,2.61599,2.61599
1.0-97,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,SSD-small,edge,51244.9,51244.9
1.0-95,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT; Triton),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,AMD EPYC 7742,TensorRT 7.2.3; CUDA 11.1,Edge,v1.0,1,closed,Closed,False,,ResNet,edge,0.699683,0.699683
1.0-98,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,NVIDIA Carmel (ARMv8.2),21.03 Jetson CUDA-X AI Developer Preview; TensorRT 7.2.3; CUDA 10.2,Edge,v1.0,1,closed,Closed,False,,SSD-Large,edge,1,1
