Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
0.7-147,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,2734.56,2734.56
0.7-149,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT; Triton),NVIDIA A100-SXM4,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,56,56
0.7-155,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,RNN-T,edge,195.238,195.238
0.7-155,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,1,1
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,3335.21,3335.21
0.7-132,dividiti,Available Cloud,Firefly-RK3399 (firefly),Arm Mali-T860 MP4,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP2 (big); Arm Cortex-A53 MP4 (LITTLE),ArmNN v20.08 (OpenCL),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,458.246019,458.246019
0.7-139,dividiti,Available Cloud,Raspberry Pi 4 with Coral (rpi4coral),, ,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Arm Cortex-A72 MP4,TFLite v2.2.0 (ruy),Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,170.988464,170.988464
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.0,edge,27.421021,27.421021
0.7-153,NVIDIA,Available Cloud,Supermicro 4029GP-TRT-OTO-28 (1x T4; TensorRT),NVIDIA T4,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,443.145,443.145
0.7-150,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,192.918583,192.918583
0.7-147,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,48,48
0.7-155,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,771.461139,771.461139
0.7-133,dividiti,Available Cloud,NVIDIA Jetson AGX Xavier,NVIDIA AGX Xavier,1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,NVIDIA Carmel (ARMv8.2),TensorRT v6.0,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,1244.22,1244.22
0.7-130,Atos,Available Cloud,BullSequana Edge server (2 x T4),NVIDIA T4,2,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) D-2187NT CPU @ 2.00GHz,CUDA 11.0,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,11762.3,11762.3
0.7-143,Inspur,Available Cloud,NF5488A5,NVIDIA A100-SXM4,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA V11.0.221,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,1.766112,1.766112
0.7-152,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,2,2
0.7-145,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 Edge Server (1x T4),NVIDIA T4,1,Inference,SSD-Large,Multiple Stream,streams,Closed ,SSD-Large,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,8,8
0.7-146,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT),NVIDIA A100-PCIe,1,Inference,SSD-small,Multiple Stream,streams,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,1600,1600
0.7-147,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,35.3979,35.3979
0.7-152,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,ResNet,Multiple Stream,streams,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,96,96
0.7-155,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,1032.25,1032.25
0.7-152,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,RNN-T,edge,179.312276,179.312276
0.7-144,Inspur,Available Cloud,NF5468M5,NVIDIA T4,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,Intel(R) Xeon(R) Platinum 8268 CPU @ 2.90GHz,TensorRT 7.2; CUDA V11.0.221,Edge,v0.7,1,closed,Closed,False,,RNN-T,edge,1500.4,1500.4
0.7-149,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT; Triton),NVIDIA A100-SXM4,1,Inference,ResNet,Multiple Stream,streams,Closed ,ResNet,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,1440,1440
0.7-134,dividiti,Available Cloud,Firefly-RK3399 (firefly),, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP2 (big); Arm Cortex-A53 MP4 (LITTLE),ArmNN v20.08 (Neon),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,367.529816,367.529816
0.7-137,dividiti,Available Cloud,Raspberry Pi 4 (rpi4),, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP4,TFLite v2.2.0 (ruy),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,759.539316,759.539316
0.7-149,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT; Triton),NVIDIA A100-SXM4,1,Inference,SSD-small,Multiple Stream,streams,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,1920,1920
0.7-146,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT),NVIDIA A100-PCIe,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.0,edge,38.1951,38.1951
0.7-147,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,0.372694,0.372694
0.7-150,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,5.18784,5.18784
0.7-151,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT; Triton),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.0,edge,5.1883,5.1883
0.7-153,NVIDIA,Available Cloud,Supermicro 4029GP-TRT-OTO-28 (1x T4; TensorRT),NVIDIA T4,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,135.452,135.452
0.7-141,dividiti,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),TFLite v2.2.0 (ruy),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,12.55,12.55
0.7-145,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 Edge Server (1x T4),NVIDIA T4,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,0.519557,0.519557
0.7-149,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT; Triton),NVIDIA A100-SXM4,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,37.7479,37.7479
0.7-136,dividiti,Available Cloud,Raspberry Pi 4 (rpi4),, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Arm Cortex-A72 MP4,ArmNN v20.08 (Neon),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,418.825218,418.825218
0.7-143,Inspur,Available Cloud,NF5488A5,NVIDIA A100-SXM4,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA V11.0.221,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,992.919,992.919
0.7-145,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 Edge Server (1x T4),NVIDIA T4,1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.0,edge,156.183216,156.183216
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,41.8081,41.8081
0.7-149,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT; Triton),NVIDIA A100-SXM4,1,Inference,BERT-99.0,Single Stream,latency (ms),Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,1.86046,1.86046
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,27.421021,27.421021
0.7-153,NVIDIA,Available Cloud,Supermicro 4029GP-TRT-OTO-28 (1x T4; TensorRT),NVIDIA T4,1,Inference,BERT-99.0,Single Stream,latency (ms),Closed ,BERT-99.0,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,6.459832,6.459832
0.7-136,dividiti,Available Cloud,Raspberry Pi 4 (rpi4),, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Arm Cortex-A72 MP4,ArmNN v20.08 (Neon),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,2.48,2.48
0.7-157,Mobilint,RDI,Mobilint Edge,Xilinx Alveo U250,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,Internal Framework,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,106.847,106.847
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,0.312567,0.312567
0.7-154,NVIDIA,Available Cloud,Supermicro 4029GP-TRT-OTO-28 (1x T4; TensorRT; Triton),NVIDIA T4,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,1.189947,1.189947
0.7-150,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,BERT-99.0,Single Stream,latency (ms),Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,6.759718,6.759718
0.7-131,Centaur Technology,Available Cloud,Centaur Technology Reference Design v1.0D,Centaur Integrated AI Coprocessor,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Centaur Integrated x86 CPUs,TensorFlow-Lite 2.2.0 + custom patches; PyTorch 1.6.0,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,1.04881,1.04881
0.7-141,dividiti,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),TFLite v2.2.0 (ruy),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,86.816813,86.816813
0.7-152,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,ResNet,edge,2074.53,2074.53
0.7-145,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 Edge Server (1x T4),NVIDIA T4,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,133.931,133.931
0.7-155,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,RNN-T,edge,375.59761,375.59761
0.7-130,Atos,Available Cloud,BullSequana Edge server (2 x T4),NVIDIA T4,2,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,Intel(R) Xeon(R) D-2187NT CPU @ 2.00GHz,CUDA 11.0,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,6.842228,6.842228
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,1.761845,1.761845
0.7-147,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT; Triton),NVIDIA A100-PCIe,1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,44134.4,44134.4
0.7-152,NVIDIA,Available Cloud,NVIDIA Jetson AGX Xavier 32GB (TensorRT),NVIDIA AGX Xavier,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,NVIDIA Carmel (ARMv8.2),20.09 Jetson CUDA-X AI Developer Preview; TensorRT 7.2; CUDA 10.2,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,91.0156,91.0156
0.7-151,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT; Triton),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.0,edge,203.000661,203.000661
0.7-146,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT),NVIDIA A100-PCIe,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,0.350254,0.350254
0.7-151,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4-MIG-1x1g.5gb; TensorRT; Triton),NVIDIA A100-SXM4 (1x1g.5gb MIG),1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-Large,edge,134.744,134.744
0.7-153,NVIDIA,Available Cloud,Supermicro 4029GP-TRT-OTO-28 (1x T4; TensorRT),NVIDIA T4,1,Inference,SSD-small,Multiple Stream,streams,Closed ,SSD-small,,Intel(R) Xeon(R) Platinum 8280 CPU @ 2.70GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,368,368
0.7-157,Mobilint,RDI,Mobilint Edge,Xilinx Alveo U250,1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,Internal Framework,Edge,v0.7,1,closed,Closed,False,,SSD-small,edge,409.714,409.714
0.7-144,Inspur,Available Cloud,NF5468M5,NVIDIA T4,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,Intel(R) Xeon(R) Platinum 8268 CPU @ 2.90GHz,TensorRT 7.2; CUDA V11.0.221,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,443.696,443.696
0.7-145,Lenovo,Available Cloud,Lenovo ThinkSystem SE350 Edge Server (1x T4),NVIDIA T4,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) D-2123IT CPU @ 2.20GHz,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,3D U-Net-99.9,edge,7.2727,7.2727
0.7-146,NVIDIA,Available Cloud,Gigabyte G482-Z52 (1x A100-PCIe; TensorRT),NVIDIA A100-PCIe,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,BERT-99.0,edge,2859.17,2859.17
0.7-132,dividiti,Available Cloud,Firefly-RK3399 (firefly),Arm Mali-T860 MP4,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Arm Cortex-A72 MP2 (big); Arm Cortex-A53 MP4 (LITTLE),ArmNN v20.08 (OpenCL),Edge,v0.7,1,closed,Closed,False,,ResNet,edge,2.19,2.19
0.7-148,NVIDIA,Available Cloud,NVIDIA DGX-A100 (1x A100-SXM4; TensorRT),NVIDIA A100-SXM4,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,AMD EPYC 7742,TensorRT 7.2; CUDA 11.0 Update 1,Edge,v0.7,1,closed,Closed,False,,RNN-T,edge,27.375305,27.375305
