Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
3.1-0363,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,18.030656,18.030656
3.1-3261,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,1581.055874,1581.055874
3.1-3321,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,20.47531527,20.47531527
3.1-3436,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,26.847512,26.847512
3.1-3221,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,2.529109,2.529109
3.1-3267,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,1.585731,1.585731
3.1-3401,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,188.8231749,188.8231749
3.1-3296,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,19.30566667,19.30566667
3.1-3175,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,2.84326,2.84326
3.1-3212,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,13583.41927,13583.41927
3.1-3212,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,10.1338,10.1338
3.1-0361,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,144.3298875,144.3298875
3.1-3595,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,1142.31928,1142.31928
3.1-0371,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.832844,5.832844
3.1-4222,NeuralMagic,Available Cloud,PCSPECIALIST AMD AM5 PC,, ,Inference,BERT-99.0,Offline,samples/s,Open - Power,BERT-99.0,,AMD Ryzen 9 7950X 16-Core Processor,deepsparse v1.5.2,Edge,v3.1,1,open,Open,True,,BERT-99.0,edge,243.783,243.783
3.1-3332,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,491.5959943,491.5959943
3.1-3588,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,408.875696,408.875696
3.1-3390,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,21.880904,21.880904
3.1-3312,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.483962,5.483962
3.1-3604,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.590023333,5.590023333
3.1-3496,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,912.4263135,912.4263135
3.1-3377,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,43.745344,43.745344
3.1-3484,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,765.9784726,765.9784726
3.1-3303,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,33.73264049,33.73264049
3.1-3336,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,4.240559,4.240559
3.1-3589,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.528463333,5.528463333
3.1-3429,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,62.191776,62.191776
3.1-3519,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,44.2558,44.2558
3.1-3112,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster (with live preprocessing),Edge,v3.1,1,open,Open,True,,ResNet,edge,17.14834,17.14834
3.1-0368,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,4.758905,4.758905
3.1-3607,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.541876872,5.541876872
3.1-3476,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,14.5414,14.5414
3.1-3549,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.335281198,5.335281198
3.1-3373,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,104.485,104.485
3.1-3141,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,37.22351892,37.22351892
3.1-3265,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,63.4309,63.4309
3.1-3264,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,86.3742,86.3742
3.1-3174,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,2.398104,2.398104
3.1-3293,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,126.181776,126.181776
3.1-3099,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster (with live preprocessing),Edge,v3.1,1,open,Open,True,,ResNet,edge,1401.788007,1401.788007
3.1-3204,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,35.199856,35.199856
3.1-0375,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,126.656,126.656
3.1-3544,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,109.883,109.883
3.1-0400,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,9.281755,9.281755
3.1-3162,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,11.670544,11.670544
3.1-0357,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,92.36128035,92.36128035
3.1-3194,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,21.29448333,21.29448333
3.1-3430,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,308.5970401,308.5970401
3.1-3127,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster (with live preprocessing),Edge,v3.1,1,open,Open,True,,ResNet,edge,611.5996474,611.5996474
3.1-0394,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,166.8637548,166.8637548
3.1-3488,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,37.3534,37.3534
3.1-4227,NeuralMagic,Available Cloud,PCSPECIALIST AMD AM5 PC,, ,Inference,BERT-99.0,Offline,samples/s,Open - Power,BERT-99.0,,AMD Ryzen 9 7950X 16-Core Processor,deepsparse v1.5.2,Edge,v3.1,1,open,Open,True,,BERT-99.0,edge,124.465,124.465
3.1-3176,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,28.401464,28.401464
3.1-3104,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster (with live preprocessing),Edge,v3.1,1,open,Open,True,,ResNet,edge,99.338776,99.338776
3.1-3306,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,20.945592,20.945592
3.1-3498,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.406121667,5.406121667
3.1-3564,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,SingleStream,Latency (ms),Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,12.97717,12.97717
3.1-3328,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,44.76783028,44.76783028
3.1-4218,NeuralMagic,Available Cloud,PCSPECIALIST AMD AM5 PC,, ,Inference,BERT-99.0,Single Stream,latency (ms),Open - Power,BERT-99.0,,AMD Ryzen 9 7950X 16-Core Processor,deepsparse v1.5.2,Edge,v3.1,1,open,Open,True,,BERT-99.0,edge,135.543761,135.543761
3.1-4221,NeuralMagic,Available Cloud,PCSPECIALIST AMD AM5 PC,, ,Inference,BERT-99.0,Single Stream,latency (ms),Open - Power,BERT-99.0,,AMD Ryzen 9 7950X 16-Core Processor,deepsparse v1.5.2,Edge,v3.1,1,open,Open,True,,BERT-99.0,edge,4.963758,4.963758
3.1-3211,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,15.9585,15.9585
3.1-3373,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,101.697704,101.697704
3.1-3563,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,MultiStream,Latency (ms),Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,182.759976,182.759976
3.1-3447,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,21.19408333,21.19408333
3.1-3252,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster,Edge,v3.1,1,open,Open,True,,ResNet,edge,52.91703665,52.91703665
3.1-3112,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; tflite vmaster (with live preprocessing),Edge,v3.1,1,open,Open,True,,ResNet,edge,51.46303197,51.46303197
3.1-3483,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,5.552803333,5.552803333
3.1-3572,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,Offline,Samples/s,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,38.2229,38.2229
3.1-3528,CTuning,Available Cloud,PiBOX India Raspberry Pi 4 4GB Jump Start4 Combo kit,, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,Cortex-A72,cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,352.7917478,352.7917478
3.1-3291,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (non MaxN image),, ,Inference,ResNet,SingleStream,millijoules,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v22.11,Edge,v3.1,1,open,Open,True,,ResNet,edge,155.7321784,155.7321784
3.1-3198,CTuning,Available Cloud,Siliconhighway NVIDIA Jetson AGX Orin (64K page size),, ,Inference,ResNet,Offline,Watts,Open - Power,ResNet,,ARMv8 Processor rev 1 (v8l),cTuning/MLCommons TFLite inference implementation; ARMNN v23.05,Edge,v3.1,1,open,Open,True,,ResNet,edge,21.5037,21.5037
